rec_num,given_name,family_name,gender,dob,national_id,clinical_data
rec-0000000786-06,Fikirde,Cheruto,female,1987-12-02,,FA1:198712025001078
rec-0000000786-07,Fikirte,Ceruto,female,1987-12-02,198712025001078,FA5:198712025001078
rec-0000000787-00,Hagos,Wanjiku,male,1991-01-11,199101115001124,MA5:199101115001124
rec-0000000787-01,Hakos,Wanjiku,male,1991-01-11,199101115001124,MA4:199101115001124
rec-0000000787-02,Hagos,Wanjiku,male,1991-01-11,,MA5:199101115001124
rec-0000000787-03,Hagos,Wanjiku,male,1991-01-11,,MA2:199101115001124
rec-0000000787-04,Hagos,Wanjicku,male,1991-01-11,,MA1:199101115001124
rec-0000000787-05,Hagos,Wanjicku,male,1991-01-11,,MA3:199101115001124
rec-0000000787-06,Hagos,Wanjiku,male,1991-01-11,,MA5:199101115001124
rec-0000000787-07,Hagos,Wansiku,male,1991-01-11,,MA4:199101115001124
rec-0000000788-00,Shewandan,Chepkirui,male,1964-06-24,,MA5:196406245001152
rec-0000000788-01,Shewandagn,Chepkirui,male,1964-06-24,,MA1:196406245001152
rec-0000000788-02,Shewandagn,Chepkirui,male,1964-06-24,,MA3:196406245001152
rec-0000000788-03,Shewandagn,Chepkirui,male,1964-06-24,196406245001152,MA5:196406245001152
rec-0000000788-04,Shewandan,Cepkirui,male,1964-06-24,,MA5:196406245001152
rec-0000000788-05,Shewandagn,Chepckirui,male,1964-06-24,,MA1:196406245001152
rec-0000000788-06,Shewandagn,Chepkirui,male,1964-06-24,196406245001152,MA2:196406245001152
rec-0000000789-00,Mebrad,Niakundi,female,1986-07-30,,FA4:198607305001060
rec-0000000789-01,Mebrat,Nyakundi,female,1986-07-30,198607305001060,FA3:198607305001060
rec-0000000789-02,Meprat,Nyackundi,female,1986-07-30,,FA5:198607305001060
rec-0000000789-03,Meprat,Nyackundi,female,1986-07-30,,FA1:198607305001060
rec-0000000789-04,Mebrat,Nyakundi,female,1986-07-30,,FA4:198607305001060
rec-0000000789-05,Mebrat,Nyakundi,female,1986-07-30,198607305001060,FA4:198607305001060
rec-0000000789-06,Mebrat,Nyakundi,female,1986-07-30,198607305001060,FA2:198607305001060
rec-0000000789-07,Mebrad,Nyakundi,female,1986-07-30,198607305001060,FA1:198607305001060
rec-0000000789-08,Mebrat,Niakundi,female,1986-07-30,,FA3:198607305001060
rec-0000000790-00,Meron,Sank,female,1967-11-22,,FA4:196711225001064
rec-0000000790-01,Meron,Sank,female,1967-11-22,,FA4:196711225001064
rec-0000000790-02,Meron,Sang,female,1967-11-22,196711225001064,FA1:196711225001064
rec-0000000790-03,Meron,Sang,female,1967-11-22,196711225001064,FA5:196711225001064
rec-0000000790-04,Meron,Sang,female,1967-11-22,,FA1:196711225001064
rec-0000000791-00,Belayne,Maina,male,1986-03-29,,MA5:198603295001116
rec-0000000791-01,Belayne,Maina,male,1986-03-29,,MA2:198603295001116
rec-0000000791-02,Belayne,Maina,male,1986-03-29,,MA4:198603295001116
rec-0000000791-03,Belayne,Maina,male,1986-03-29,,MA5:198603295001116
rec-0000000791-04,Belayne,Maina,male,1986-03-29,,MA5:198603295001116
rec-0000000791-05,Belayneh,Maina,male,1986-03-29,,MA5:198603295001116
rec-0000000791-06,Belayne,Maina,male,1986-03-29,,MA3:198603295001116
rec-0000000791-07,Belayneh,Maina,male,1986-03-29,,MA2:198603295001116
rec-0000000791-08,Belayneh,Maina,male,1986-03-29,,MA2:198603295001116
rec-0000000792-00,Regaja,Kamau,male,1991-12-14,,MA3:199112145001118
rec-0000000792-01,Regasta,Kamo,male,1991-12-14,,MA4:199112145001118
rec-0000000793-00,Mebirati,Waweru,male,1984-11-03,198411035001145,MA5:198411035001145
rec-0000000793-01,Mebirati,Waeru,male,1984-11-03,,MA5:198411035001145
rec-0000000793-02,Mebirati,Waweru,male,1984-11-03,198411035001145,MA5:198411035001145
rec-0000000793-03,Mebiradi,Waweru,male,1984-11-03,,MA2:198411035001145
rec-0000000793-04,Mebirati,Waeru,male,1984-11-03,198411035001145,MA4:198411035001145
rec-0000000793-05,Mebirati,Waweru,male,1984-11-03,198411035001145,MA5:198411035001145
rec-0000000793-06,Mepirati,Waeru,male,1984-11-03,198411035001145,MA5:198411035001145
rec-0000000794-00,Ermiaz,Barasa,male,1956-06-27,,MS1:195606275001135
rec-0000000794-01,Ermiast,Baraza,male,1956-06-27,,MS1:195606275001135
rec-0000000794-02,Ermias,Barasa,male,1956-06-27,,MS1:195606275001135
rec-0000000794-03,Ermias,Barasa,male,1956-06-27,,MS2:195606275001135
rec-0000000794-04,Ermias,Barasa,male,1956-06-27,,MS2:195606275001135
rec-0000000794-05,Ermias,Barasa,male,1956-06-27,195606275001135,MS1:195606275001135
rec-0000000795-00,Kidistt,Karambu,female,1924-01-28,,FS2:192401285001094
rec-0000000795-01,Kidist,Karambu,female,1924-01-28,192401285001094,FS2:192401285001094
rec-0000000795-02,Kidist,Karampu,female,1924-01-28,192401285001094,FS2:192401285001094
rec-0000000796-00,Alemayehu,Ndungu,male,1992-07-14,,MA4:199207145001151
rec-0000000796-01,Alemayehu,Ndungu,male,1992-07-14,199207145001151,MA3:199207145001151
rec-0000000796-02,Alemayehu,Ndungu,male,1992-07-14,,MA4:199207145001151
rec-0000000796-03,Alemayeu,Ntungu,male,1992-07-14,,MA2:199207145001151
rec-0000000796-04,Alemayehu,Ndunku,male,1992-07-14,199207145001151,MA5:199207145001151
rec-0000000796-05,Alemayehu,Ndungu,male,1992-07-14,199207145001151,MA2:199207145001151
rec-0000000796-06,Alemayeu,Ndungu,male,1992-07-14,199207145001151,MA4:199207145001151
rec-0000000796-07,Alemayehu,Ndungu,male,1992-07-14,,MA3:199207145001151
rec-0000000796-08,Alemayehu,Ntungu,male,1992-07-14,,MA3:199207145001151
rec-0000000797-00,Meaja,Ekitela,female,1980-12-16,,FA2:198012165001095
rec-0000000797-01,Measa,Ekidela,female,1980-12-16,198012165001095,FA2:198012165001095
rec-0000000797-02,Meaza,Ekitela,female,1980-12-16,198012165001095,FA5:198012165001095
rec-0000000798-00,Dawid,Mpuru,male,1998-06-17,199806175001146,MY1:199806175001146
rec-0000000798-01,Dait,Mpuru,male,1998-06-17,,MY1:199806175001146
rec-0000000798-02,Dawit,Mburu,male,1998-06-17,199806175001146,MY2:199806175001146
rec-0000000798-03,Dawit,Mpuru,male,1998-06-17,199806175001146,MY2:199806175001146
rec-0000000799-00,Kidisit,Toroitich,female,1969-04-21,,FA2:196904215001084
rec-0000000800-00,Sindaye,Ndwiga,female,1989-10-23,,FA5:198910235001088
rec-0000000800-01,Sintaye,Ndwiga,female,1989-10-23,198910235001088,FA2:198910235001088
rec-0000000800-02,Sintaye,Ndwika,female,1989-10-23,,FA3:198910235001088
rec-0000000800-03,Sindaye,Ndwiga,female,1989-10-23,198910235001088,FA2:198910235001088
rec-0000000800-04,Sindaye,Ndiga,female,1989-10-23,198910235001088,FA1:198910235001088
rec-0000000800-05,Sinday,Ntwiga,female,1989-10-23,,FA3:198910235001088
rec-0000000800-06,Sinday,Ntwiga,female,1989-10-23,,FA2:198910235001088
rec-0000000800-07,Sindaye,Ndwiga,female,1989-10-23,,FA3:198910235001088
rec-0000000801-00,Geremew,Kamau,male,1971-09-17,,MA1:197109175001118
rec-0000000801-01,Gereme,Kamo,male,1971-09-17,197109175001118,MA5:197109175001118
rec-0000000801-02,Geremew,Kamau,male,1971-09-17,197109175001118,MA5:197109175001118
rec-0000000801-03,Gereme,Kamo,male,1971-09-17,,MA1:197109175001118
rec-0000000801-04,Gereme,Kamau,male,1971-09-17,,MA5:197109175001118
rec-0000000801-05,Geremew,Kamo,male,1971-09-17,,MA4:197109175001118
rec-0000000801-06,Gereme,Kamo,male,1971-09-17,,MA3:197109175001118
rec-0000000801-07,Geremew,Kamau,male,1971-09-17,,MA5:197109175001118
rec-0000000802-00,Rakeb,Okech,female,1975-12-06,197512065001089,FA5:197512065001089
rec-0000000802-01,Rakeb,Ockech,female,1975-12-06,,FA3:197512065001089
rec-0000000802-02,Rakeb,Okec,female,1975-12-06,,FA3:197512065001089
rec-0000000802-03,Rakep,Ockech,female,1975-12-06,197512065001089,FA2:197512065001089
rec-0000000802-04,Rakeb,Okech,female,1975-12-06,197512065001089,FA1:197512065001089
rec-0000000802-05,Rackeb,Okec,female,1975-12-06,,FA4:197512065001089
rec-0000000802-06,Rakeb,Okech,female,1975-12-06,,FA5:197512065001089
rec-0000000802-07,Rakeb,Okech,female,1975-12-06,197512065001089,FA5:197512065001089
rec-0000000803-00,Gedion,Maina,male,1982-02-04,198202045001115,MA2:198202045001115
rec-0000000804-00,Hailiu,Njeri,male,1968-06-06,,MA4:196806065001125
rec-0000000804-01,Hailiu,Nzeri,male,1968-06-06,,MA5:196806065001125
rec-0000000804-02,Hailiu,Njeri,male,1968-06-06,,MA4:196806065001125
rec-0000000804-03,Hailiu,Njeri,male,1968-06-06,,MA3:196806065001125
rec-0000000804-04,Hailiu,Njeri,male,1968-06-06,,MA2:196806065001125
rec-0000000805-00,Selamawit,Irery,female,1988-12-03,,FA1:198812035001080
rec-0000000805-01,Selamawit,Ireri,female,1988-12-03,198812035001080,FA5:198812035001080
rec-0000000805-02,Selamawit,Ireri,female,1988-12-03,198812035001080,FA3:198812035001080
rec-0000000805-03,Selamait,Irery,female,1988-12-03,,FA4:198812035001080
rec-0000000805-04,Selamawit,Irery,female,1988-12-03,,FA1:198812035001080
rec-0000000805-05,Selamawit,Ireri,female,1988-12-03,198812035001080,FA5:198812035001080
rec-0000000806-00,Entale,Wanzala,male,1967-06-21,,MA5:196706215001135
rec-0000000807-00,Fijeha,Kiprotic,male,1992-08-11,,MA1:199208115001146
rec-0000000807-01,Fiseha,Kiprotich,male,1992-08-11,199208115001146,MA3:199208115001146
rec-0000000807-02,Fiseha,Kiprodich,male,1992-08-11,199208115001146,MA4:199208115001146
rec-0000000807-03,Fijeha,Kiprotic,male,1992-08-11,199208115001146,MA3:199208115001146
rec-0000000807-04,Fijeha,Kiprotich,male,1992-08-11,,MA3:199208115001146
rec-0000000807-05,Fiseha,Kiprotic,male,1992-08-11,199208115001146,MA5:199208115001146
rec-0000000807-06,Fijeha,Kiprodich,male,1992-08-11,,MA3:199208115001146
rec-0000000808-00,Hiwod,Baati,female,1977-02-23,,FA5:197702235001085
rec-0000000808-01,Hiwod,Bahati,female,1977-02-23,,FA3:197702235001085
rec-0000000808-02,Hiwod,Bahaty,female,1977-02-23,,FA5:197702235001085
rec-0000000808-03,Hiwod,Bahati,female,1977-02-23,,FA4:197702235001085
rec-0000000809-00,Amina,Charo,female,1975-08-05,,FA5:197508055001055
rec-0000000809-01,Amina,Charo,female,1975-08-05,,FA2:197508055001055
rec-0000000809-02,Amina,Charo,female,1975-08-05,,FA2:197508055001055
rec-0000000809-03,Amina,Caro,female,1975-08-05,,FA1:197508055001055
rec-0000000809-04,Amina,Caro,female,1975-08-05,,FA2:197508055001055
rec-0000000809-05,Amina,Caro,female,1975-08-05,,FA2:197508055001055
rec-0000000809-06,Amina,Charo,female,1975-08-05,197508055001055,FA2:197508055001055
rec-0000000809-07,Amina,Caro,female,1975-08-05,,FA1:197508055001055
rec-0000000809-08,Amina,Caro,female,1975-08-05,,FA5:197508055001055
rec-0000000810-00,Getane,Mwangi,male,1993-04-14,,MA1:199304145001114
rec-0000000810-01,Getaneh,Mwangi,male,1993-04-14,199304145001114,MA3:199304145001114
rec-0000000810-02,Getaneh,Mwangi,male,1993-04-14,199304145001114,MA4:199304145001114
rec-0000000810-03,Getaneh,Mwangi,male,1993-04-14,,MA1:199304145001114
rec-0000000810-04,Getaneh,Mwangi,male,1993-04-14,,MA3:199304145001114
rec-0000000810-05,Gedaneh,Mwangy,male,1993-04-14,,MA3:199304145001114
rec-0000000810-06,Gedaneh,Mwanki,male,1993-04-14,,MA2:199304145001114
rec-0000000811-00,Hiwot,Jepkostgei,female,1983-08-07,,FA1:198308075001082
rec-0000000811-01,Hiwot,Jepkosgei,female,1983-08-07,198308075001082,FA1:198308075001082
rec-0000000811-02,Hiot,Jepckosgei,female,1983-08-07,,FA5:198308075001082
rec-0000000811-03,Hiot,Jepkojgei,female,1983-08-07,,FA1:198308075001082
rec-0000000811-04,Hiwot,Jepkosgei,female,1983-08-07,,FA2:198308075001082
rec-0000000812-00,Ababekh,Ndiema,female,1976-09-08,197609085001090,FA2:197609085001090
rec-0000000812-01,Ababech,Ndiema,female,1976-09-08,,FA3:197609085001090
rec-0000000812-02,Ababech,Ntiema,female,1976-09-08,,FA5:197609085001090
rec-0000000813-00,Bekele,Kioko,male,1982-10-08,198210085002147,MA4:198210085002147
rec-0000000813-01,Bekele,Kioko,male,1982-10-08,,MA5:198210085002147
rec-0000000813-02,Bekele,Kiocko,male,1982-10-08,198210085002147,MA1:198210085002147
rec-0000000813-03,Bekele,Kioko,male,1982-10-08,,MA3:198210085002147
rec-0000000813-04,Beckele,Kiocko,male,1982-10-08,,MA1:198210085002147
rec-0000000813-05,Bekele,Kioko,male,1982-10-08,,MA5:198210085002147
rec-0000000813-06,Bekele,Kioko,male,1982-10-08,198210085002147,MA1:198210085002147
rec-0000000813-07,Bekel,Kiocko,male,1982-10-08,,MA2:198210085002147
rec-0000000814-00,Tay,Nyambura,male,1993-02-27,,MA4:199302275001137
rec-0000000814-01,Tay,Nyambura,male,1993-02-27,,MA3:199302275001137
rec-0000000814-02,Taye,Nyambura,male,1993-02-27,199302275001137,MA4:199302275001137
rec-0000000814-03,Taye,Niambura,male,1993-02-27,,MA3:199302275001137
rec-0000000814-04,Tay,Nyampura,male,1993-02-27,,MA5:199302275001137
rec-0000000814-05,Tay,Nyambura,male,1993-02-27,,MA1:199302275001137
rec-0000000815-00,Menbere,Muento,female,1983-02-17,,FA3:198302175001081
rec-0000000816-00,Askale,Ogutu,female,1975-11-10,197511105001070,FA3:197511105001070
rec-0000000816-01,Askal,Ogutu,female,1975-11-10,,FA2:197511105001070
rec-0000000816-02,Askale,Ogutu,female,1975-11-10,197511105001070,FA2:197511105001070
rec-0000000816-03,Askale,Ogutu,female,1975-11-10,197511105001070,FA5:197511105001070
rec-0000000816-04,Askale,Ogutu,female,1975-11-10,197511105001070,FA3:197511105001070
rec-0000000816-05,Ajkale,Ogutu,female,1975-11-10,,FA1:197511105001070
rec-0000000817-00,Aydan,Apdullahi,male,1993-08-14,,MA3:199308145001132
rec-0000000817-01,Aytagn,Abdulahi,male,1993-08-14,,MA2:199308145001132
rec-0000000817-02,Aydakn,Abdullahi,male,1993-08-14,199308145001132,MA3:199308145001132
rec-0000000817-03,Aytagn,Abtullahi,male,1993-08-14,,MA3:199308145001132
rec-0000000817-04,Aydagn,Abdullahi,male,1993-08-14,,MA2:199308145001132
rec-0000000818-00,Fikiahte,Muirury,female,1977-11-02,,FA4:197711025001062
rec-0000000818-01,Fikirte,Muiruri,female,1977-11-02,,FA3:197711025001062
rec-0000000819-00,Belacew,Odhyambo,male,1976-01-04,,MA2:197601045001114
rec-0000000819-01,Belacew,Odhiampo,male,1976-01-04,,MA5:197601045001114
rec-0000000819-02,Belachew,Odhiambo,male,1976-01-04,,MA1:197601045001114
rec-0000000819-03,Belakhew,Odiambo,male,1976-01-04,,MA1:197601045001114
rec-0000000819-04,Belachew,Odhiambo,male,1976-01-04,197601045001114,MA5:197601045001114
rec-0000000819-05,Belachew,Odhiambo,male,1976-01-04,197601045001114,MA5:197601045001114
rec-0000000819-06,Belachew,Othiambo,male,1976-01-04,,MA1:197601045001114
rec-0000000819-07,Belachew,Odhiambo,male,1976-01-04,,MA2:197601045001114
rec-0000000819-08,Belacew,Odiambo,male,1976-01-04,,MA3:197601045001114
rec-0000000820-00,Rehima,Kostgei,female,1986-03-22,198603225001056,FA1:198603225001056
rec-0000000820-01,Reima,Kosjyi,female,1986-03-22,,FA2:198603225001056
rec-0000000820-02,Reima,Kostgei,female,1986-03-22,,FA3:198603225001056
rec-0000000820-03,Reima,Kosgei,female,1986-03-22,198603225001056,FA1:198603225001056
rec-0000000820-04,Reima,Kosgei,female,1986-03-22,,FA3:198603225001056
rec-0000000820-05,Reima,Kosgey,female,1986-03-22,,FA5:198603225001056
rec-0000000820-06,Rehima,Kosgei,female,1986-03-22,198603225001056,FA3:198603225001056
rec-0000000820-07,Rehima,Kosgi,female,1986-03-22,,FA3:198603225001056
rec-0000000820-08,Rehima,Kosgei,female,1986-03-22,198603225001056,FA5:198603225001056
rec-0000000821-00,Meressa,Hassan,male,1977-08-06,,MA4:197708065001121
rec-0000000821-01,Meressa,Hazsan,male,1977-08-06,197708065001121,MA5:197708065001121
rec-0000000821-02,Meressa,Hassan,male,1977-08-06,197708065001121,MA5:197708065001121
rec-0000000821-03,Meressa,Hastsan,male,1977-08-06,197708065001121,MA4:197708065001121
rec-0000000821-04,Meressa,Hassan,male,1977-08-06,,MA5:197708065001121
rec-0000000821-05,Merestsa,Hassan,male,1977-08-06,,MA5:197708065001121
rec-0000000821-06,Meressa,Hassan,male,1977-08-06,,MA4:197708065001121
rec-0000000821-07,Merestsa,Hazsan,male,1977-08-06,,MA3:197708065001121
rec-0000000822-00,Estifanos,Munene,male,1989-06-08,198906085001149,MA1:198906085001149
rec-0000000822-01,Esdifanos,Munene,male,1989-06-08,198906085001149,MA1:198906085001149
rec-0000000822-02,Ejtifanos,Munen,male,1989-06-08,,MA5:198906085001149
rec-0000000823-00,Gebrehiwot,Ibrahim,male,1983-02-18,,MA4:198302185001137
rec-0000000823-01,Gebrehiwot,Ibrahim,male,1983-02-18,198302185001137,MA1:198302185001137
rec-0000000823-02,Gebrehiwot,Ibrahim,male,1983-02-18,,MA3:198302185001137
rec-0000000823-03,Gebrehiot,Ibrahim,male,1983-02-18,,MA3:198302185001137
rec-0000000823-04,Gebrehiwot,Ibrahim,male,1983-02-18,,MA5:198302185001137
rec-0000000824-00,Mogest,Odhiambo,male,1979-04-11,,MA5:197904115001115
rec-0000000824-01,Moges,Odhiambo,male,1979-04-11,,MA3:197904115001115
rec-0000000824-02,Moges,Odhiambo,male,1979-04-11,197904115001115,MA3:197904115001115
rec-0000000824-03,Mogest,Odhyambo,male,1979-04-11,197904115001115,MA5:197904115001115
rec-0000000824-04,Mogs,Odhyambo,male,1979-04-11,197904115001115,MA5:197904115001115
rec-0000000824-05,Moges,Odhiambo,male,1979-04-11,197904115001115,MA5:197904115001115
rec-0000000824-06,Mogs,Odiambo,male,1979-04-11,,MA5:197904115001115
rec-0000000824-07,Mogez,Odhiambo,male,1979-04-11,197904115001115,MA2:197904115001115
rec-0000000825-00,Wubayehu,Amondi,female,1967-05-19,196705195001087,FA4:196705195001087
rec-0000000825-01,Wubayeu,Amondi,female,1967-05-19,,FA2:196705195001087
rec-0000000825-02,Wubayeu,Amondy,female,1967-05-19,,FA1:196705195001087
rec-0000000826-00,Yosev,Nyambura,male,1961-05-31,,MA1:196105315001137
rec-0000000826-01,Yosef,Nyambura,male,1961-05-31,196105315001137,MA4:196105315001137
rec-0000000826-02,Yojef,Nyampura,male,1961-05-31,196105315001137,MA3:196105315001137
rec-0000000827-00,Abebe,Ndunku,male,1977-03-21,,MA1:197703215001151
rec-0000000827-01,Abebe,Ndungu,male,1977-03-21,,MA4:197703215001151
rec-0000000828-00,Tsekaye,Muriuki,male,1998-07-01,,MY1:199807015001153
rec-0000000828-01,Tsekaye,Muriuki,male,1998-07-01,,MY1:199807015001153
rec-0000000828-02,Tsegaye,Muriuky,male,1998-07-01,,MY1:199807015001153
rec-0000000828-03,Tsegaye,Muriuki,male,1998-07-01,199807015001153,MY1:199807015001153
rec-0000000828-04,Tzegaye,Muriucki,male,1998-07-01,,MY1:199807015001153
rec-0000000828-05,Tsegaye,Muriucki,male,1998-07-01,199807015001153,MY2:199807015001153
rec-0000000828-06,Tjegaye,Muriuki,male,1998-07-01,,MY2:199807015001153
rec-0000000829-00,Atmas,Kempoi,male,1978-03-27,,MA2:197803275001150
rec-0000000830-00,Kidizt,Niakundi,female,1988-11-07,198811075001060,FA5:198811075001060
rec-0000000830-01,Kidisd,Niakundi,female,1988-11-07,,FA1:198811075001060
rec-0000000830-02,Kitist,Nyakundy,female,1988-11-07,,FA5:198811075001060
rec-0000000830-03,Kidist,Nyakundi,female,1988-11-07,198811075001060,FA5:198811075001060
rec-0000000831-00,Rediet,Musili,female,1949-01-28,,FS2:194901285001084
rec-0000000831-01,Redied,Mustili,female,1949-01-28,,FS2:194901285001084
rec-0000000831-02,Redit,Muzili,female,1949-01-28,,FS2:194901285001084
rec-0000000831-03,Rediet,Musili,female,1949-01-28,194901285001084,FS1:194901285001084
rec-0000000831-04,Redit,Mujili,female,1949-01-28,,FS1:194901285001084
rec-0000000831-05,Retiet,Mustili,female,1949-01-28,,FS1:194901285001084
rec-0000000831-06,Rediet,Musili,female,1949-01-28,194901285001084,FS1:194901285001084
rec-0000000831-07,Redit,Mujili,female,1949-01-28,,FS2:194901285001084
rec-0000000831-08,Rediet,Musily,female,1949-01-28,194901285001084,FS1:194901285001084
rec-0000000832-00,Netsanet,Koskei,female,1971-08-18,197108185001078,FA2:197108185001078
rec-0000000832-01,Netzanet,Kosckei,female,1971-08-18,,FA1:197108185001078
rec-0000000832-02,Netsanet,Koskei,female,1971-08-18,197108185001078,FA1:197108185001078
rec-0000000832-03,Netstanet,Kostkei,female,1971-08-18,,FA3:197108185001078
rec-0000000832-04,Netsanet,Koskei,female,1971-08-18,,FA2:197108185001078
rec-0000000832-05,Netjanet,Kostkei,female,1971-08-18,,FA1:197108185001078
rec-0000000832-06,Netsanet,Koskei,female,1971-08-18,197108185001078,FA5:197108185001078
rec-0000000832-07,Netjanet,Koskei,female,1971-08-18,,FA5:197108185001078
rec-0000000833-00,Mebrahitu,Mwaura,male,1984-12-27,,MA4:198412275001148
rec-0000000833-01,Mebraitu,Mwaura,male,1984-12-27,,MA3:198412275001148
rec-0000000833-02,Mebrahidu,Mwaura,male,1984-12-27,198412275001148,MA4:198412275001148
rec-0000000833-03,Mebrahidu,Mwaura,male,1984-12-27,,MA2:198412275001148
rec-0000000833-04,Mebrahitu,Mwaura,male,1984-12-27,198412275001148,MA1:198412275001148
rec-0000000833-05,Mebrahitu,Mwaura,male,1984-12-27,,MA4:198412275001148
rec-0000000833-06,Mebrahitu,Mwaura,male,1984-12-27,198412275001148,MA3:198412275001148
rec-0000000833-07,Meprahitu,Mwora,male,1984-12-27,,MA2:198412275001148
rec-0000000834-00,Tuji,Kinyua,male,1981-03-12,,MA3:198103125001145
rec-0000000834-01,Tusi,Kinyua,male,1981-03-12,,MA3:198103125001145
rec-0000000834-02,Tuzi,Kinyua,male,1981-03-12,198103125001145,MA2:198103125001145
rec-0000000834-03,Tujy,Kinyua,male,1981-03-12,,MA3:198103125001145
rec-0000000835-00,Worcku,Rotich,male,1956-05-27,,MS1:195605275001138
rec-0000000836-00,Besufekad,Hazsan,male,1979-05-03,,MA5:197905035001121
rec-0000000836-01,Besuvekad,Hastsan,male,1979-05-03,,MA4:197905035001121
rec-0000000836-02,Besufekad,Hassan,male,1979-05-03,197905035001121,MA4:197905035001121
rec-0000000836-03,Besuvekad,Hassan,male,1979-05-03,,MA1:197905035001121
rec-0000000836-04,Besuvekad,Hastsan,male,1979-05-03,,MA4:197905035001121
rec-0000000836-05,Bestufekad,Hazsan,male,1979-05-03,,MA5:197905035001121
rec-0000000836-06,Besufekad,Hassan,male,1979-05-03,197905035001121,MA2:197905035001121
rec-0000000836-07,Besufekad,Hastsan,male,1979-05-03,,MA5:197905035001121
rec-0000000836-08,Bejufekad,Hajsan,male,1979-05-03,,MA4:197905035001121
rec-0000000837-00,Woynishet,Ntinyari,female,1999-01-17,199901175001076,FY2:199901175001076
rec-0000000837-01,Woynishet,Ntinyari,female,1999-01-17,199901175001076,FY1:199901175001076
rec-0000000837-02,Woynisthet,Ntinyary,female,1999-01-17,,FY1:199901175001076
rec-0000000837-03,Woynishet,Ntinyari,female,1999-01-17,,FY1:199901175001076
rec-0000000837-04,Woynishet,Ndinyari,female,1999-01-17,,FY3:199901175001076
rec-0000000838-00,Abebe,Ng'ang'a,male,1990-04-25,199004255002152,MA2:199004255002152
rec-0000000838-01,Abebe,Ng'ang'a,male,1990-04-25,199004255002152,MA3:199004255002152
rec-0000000839-00,Selamait,Karimy,female,1980-04-11,198004115001062,FA2:198004115001062
rec-0000000839-01,Selamawit,Karimi,female,1980-04-11,198004115001062,FA1:198004115001062
rec-0000000839-02,Selamawit,Karimy,female,1980-04-11,,FA5:198004115001062
rec-0000000840-00,Abiyod,Kinoty,female,1988-06-14,,FA5:198806145001085
rec-0000000840-01,Apiyot,Kinodi,female,1988-06-14,198806145001085,FA5:198806145001085
rec-0000000840-02,Abiyot,Kinoti,female,1988-06-14,198806145001085,FA2:198806145001085
rec-0000000840-03,Apiyot,Kinoty,female,1988-06-14,,FA4:198806145001085
rec-0000000840-04,Abiyot,Kinodi,female,1988-06-14,,FA2:198806145001085
rec-0000000840-05,Abiyod,Kinoty,female,1988-06-14,,FA3:198806145001085
rec-0000000840-06,Apiyot,Kinoti,female,1988-06-14,,FA3:198806145001085
rec-0000000840-07,Abiyot,Kinodi,female,1988-06-14,,FA4:198806145001085
rec-0000000840-08,Abiyod,Kinoti,female,1988-06-14,,FA1:198806145001085
rec-0000000841-00,Endale,Juma,male,1987-11-10,198711105001121,MA5:198711105001121
rec-0000000841-01,Endale,Juma,male,1987-11-10,198711105001121,MA3:198711105001121
rec-0000000841-02,Entale,Juma,male,1987-11-10,198711105001121,MA4:198711105001121
rec-0000000841-03,Endale,Juma,male,1987-11-10,,MA2:198711105001121
rec-0000000841-04,Entale,Juma,male,1987-11-10,,MA5:198711105001121
rec-0000000841-05,Endale,Juma,male,1987-11-10,198711105001121,MA3:198711105001121
rec-0000000841-06,Endale,Juma,male,1987-11-10,198711105001121,MA3:198711105001121
rec-0000000842-00,Hawi,Amoid,female,1992-11-09,,FA4:199211095001095
rec-0000000842-01,Hawy,Amoid,female,1992-11-09,,FA5:199211095001095
rec-0000000843-00,Rahel,Lumumba,female,1997-03-23,199703235001093,FY1:199703235001093
rec-0000000843-01,Rael,Lumuma,female,1997-03-23,,FY2:199703235001093
rec-0000000843-02,Rael,Lumuma,female,1997-03-23,,FY1:199703235001093
rec-0000000844-00,Fayza,Nazimiyu,female,1982-08-06,,FA3:198208065001070
rec-0000000844-01,Faysa,Nasimiyu,female,1982-08-06,,FA2:198208065001070
rec-0000000844-02,Faysa,Nasimiyu,female,1982-08-06,198208065001070,FA1:198208065001070
rec-0000000844-03,Fayza,Nasimiyu,female,1982-08-06,,FA5:198208065001070
rec-0000000845-00,Banchyayehu,Mukhwana,female,1989-04-24,,FA2:198904245001076
rec-0000000845-01,Banchiayehu,Mukhwana,female,1989-04-24,,FA5:198904245001076
rec-0000000845-02,Banciayehu,Muckhwana,female,1989-04-24,,FA4:198904245001076
rec-0000000845-03,Banchiayehu,Muckhwana,female,1989-04-24,,FA4:198904245001076
rec-0000000845-04,Banchiayehu,Mukhwana,female,1989-04-24,,FA4:198904245001076
rec-0000000846-00,Mengistu,Chepckoech,male,1957-10-15,,MA4:195710155001143
rec-0000000846-01,Mengistu,Chepkoech,male,1957-10-15,195710155001143,MA1:195710155001143
rec-0000000846-02,Menjistu,Cepkoech,male,1957-10-15,,MA3:195710155001143
rec-0000000847-00,Tezfaye,Mohamed,male,1953-04-02,,MS1:195304025001112
rec-0000000847-01,Tesfaye,Mohamed,male,1953-04-02,,MS1:195304025001112
rec-0000000847-02,Testfaye,Moamed,male,1953-04-02,,MS1:195304025001112
rec-0000000847-03,Tesvaye,Mohamed,male,1953-04-02,,MS1:195304025001112
rec-0000000847-04,Tesfaye,Mohamet,male,1953-04-02,,MS1:195304025001112
